Route ID;Step ID;Town A;Town B;Distance;Driver name
4073;25;ARTIGUEMY;ORDIZAN;8.739;Yuliya EVANS
179822;11;NANGY;ST SIXT;12.144;Peter RICHTER
68218;19;LA CHAPELLE GRESIGNAC;ST RAPHAEL;58.271;Svetlana RUIZ
83611;8;ST GEORGES DU VIEVRE;ORBEC;28.272;Wolfgang VARGA
247395;6;CEINTREY;GRIMONVILLER;21.085;Vladymyr GARCIA
207948;9;DROUE SUR DROUETTE;MILLEMONT;23.036;Mária POPOVA
24013;7;ST CYR EN TALMONDAIS;ST HILAIRE LA FORET;14.844;Piotr NOVIKOVA
234254;3;LANGROLAY SUR RANCE;PLOUER SUR RANCE;3.172;Francesco SCHMIDT
12784;18;ESCRAGNOLLES;LAMBRUISSE;44.363;Maksim HOFFMANN
116404;9;VASSENY;LESGES;5.149;Giuseppe ROMERO
97784;22;FRESNEY;HARDENCOURT COCHEREL;10.574;Pavel SCHÄFER
245814;18;BELAN SUR OURCE;VILLEDIEU;19.619;Sandra GOMEZ
74539;29;ARIFAT;MARNHAGUES ET LATOUR;56.489;Klaus VASILEVA
272186;25;PAULHAGUET;JOSAT;7.447;Antonio PEREIRA
232564;13;ORBEC;LE GRIPPON;132.999;Karin WAGNER
64694;20;ARGY;CROLLON;280.304;Yuliya MARIN
87943;1;LE ROURET;CHATEAUREDON;73.949;Denis MAGOMEDOV
84454;3;PEILLE;L ESCARENE;4.758;Valentina ROBERTS
202448;11;AMIRAT;LA CROIX SUR ROUDOULE;12.416;Martin JIMENEZ
254799;5;PISSOS;ANTAGNAC;62.431;Vladymyr COSTA
133475;4;GLANNES;L ISLE EN RIGAULT;39.106;Anastasiya RODRIGUEZ
45715;9;MARGON;MONTIRAT;79.001;Sandra WILSON
74479;4;VALLAURIS;CANNES;5.092;Angela JIMENEZ
294767;13;ANDELARROT;TRAITIEFONTAINE;17.436;Mario HUBER
200373;7;ESTAMPURES;LABARTHE;25.931;Robert KLEIN
148151;1;LE BERNARD;LA JONCHERE;4.47;Igor KUZNETSOVA
228121;4;ESTADENS;CABANAC CAZAUX;8.473;Marie NOVIKOVA
187511;9;MACHILLY;JUVIGNY;4.972;Monika POPOVA
114024;20;BUXY;ST RAMBERT EN BUGEY;101.65;Marina MARIN
206745;6;ISTRES;SAUSSET LES PINS;26.526;Darya TÓTH
246686;11;ST JULIEN SUR VEYLE;LA ROCHE VINEUSE;23.258;Marina GONZALEZ
248142;3;SOURAIDE;ESPELETTE;3.726;Olha NAGY
88397;14;PAULX;LES ACHARDS;41.351;Nikolay SCHULZ
256277;10;LARBONT;RIVERENERT;12.097;Tomasz WILLIAMS
134700;22;AZEREIX;ADE;7.429;Piotr ALVAREZ
291910;21;LITZ;BREILLY;57.2;Jean NAVARRO
4749;6;HABOUDANGE;GUEBESTROFF;9.528;Rosa MÜLLER
160635;1;ST REMY DE PROVENCE;BOULBON;15.674;Alexander WEBER
108100;4;VILLY SUR YERES;PUISENVAL;6.968;Christian KOCH
226413;11;CHAMPAGNE LES MARAIS;LUCON;8.865;Vladymyr HERNANDEZ
206350;8;SALON;NAILHAC;36.996;Michael KUZNETSOV
75309;16;ST FELIX;ST BONNET DE CHIRAC;93.152;Irina JENSEN
178461;17;ROQUEFERE;LABASTIDE ESPARBAIRENQUE;2.251;Brigitte HUBER
74488;14;STE EULALIE EN ROYANS;ST JEAN EN ROYANS;5.402;Valentina MARTIN
7423;3;ST LIZIER DU PLANTE;LE PIN MURELET;6.095;Evgeniy PEREIRA
183151;13;MORLHON LE HAUT;RIEUPEYROUX;11.857;Sergey SIMON
170619;21;ST SYMPHORIEN;ST SATURNIN DU BOIS;20.154;Mariya MARTINEZ
204725;16;CHALEZE;VELLEMOZ;33.148;Maryia SCHMIDT
48713;29;BRESSUIRE;ROCHETREJOUX;40.193;Robert SMIRNOV
86720;12;LEDENON;BATHERNAY;146.989;Nikolay MEYER
2587;13;LOUPIAC DE LA REOLE;MOURENS;17.59;Francesco MARTIN
169441;12;MUROL;PICHERANDE;16.536;Richard BRAUN
95429;14;ST AUBIN EPINAY;BOIS D ENNEBOURG;4.039;Eva NOVIKOVA
181150;29;ST AUBIN DE CRETOT;TREMAUVILLE;12.905;Ana GUTIERREZ
231434;32;FIX ST GENEYS;LA CHAPELLE BERTIN;8.648;Martin GOMEZ
64948;22;ERBRAY;REDON;56.879;Elisabeth SCHMID
115531;2;MORZINE;MARIN;28.041;Elisabeth FERREIRA
196844;10;PREIGNAN;ST FERREOL DE COMMINGES;43.324;Mária WAGNER
249662;6;ROSPEZ;LANNION;5.538;Laura POPOVA
195849;12;PAMFOU;VERON;51.492;Nadezhda SILVA
96450;18;PLASSAC;ETAULIERS;14.785;Svetlana WILSON
182336;15;LASCAUX;BOISSEUILH;16.569;Andrei HUBER
257902;1;PLEUBIAN;LANMODEZ;2.796;Juan ROMERO
105151;13;STE JULIE;ST BAUDILLE DE LA TOUR;11.334;Juan KOVALENKO
163376;21;VERT;COMMENSACQ;21.872;Piotr COSTA
161183;18;ST REMIMONT;PINTHEVILLE;80.947;Maryia POPOVA
65634;25;MONTAGNOLE;SAVAS MEPIN;66.298;Christine HOFFMANN
94266;7;TOUFFREVILLE LA CORBELINE;ST AUBIN DE CRETOT;9.746;Michael LOPEZ
138638;13;LAGARDE MARC LA TOUR;ST PRIEST DE GIMEL;14.351;Monika MEIER
148610;23;ST PROJET;MONTRICOUX;25.878;Werner JOHANSSON
141811;4;HONNECOURT SUR ESCAUT;PONTRUET;13.403;Denis DIAZ
256051;1;BLAINVILLE SUR MER;HEUGUEVILLE SUR SIENNE;5.922;Mikhail JOHNSON
33936;14;STE REINE;JASNEY;50.969;Klaus VARGA
71682;19;MONTAGNY LES BEAUNE;VERDONNET;92.815;Maksim ROMERO
178847;23;COMBLOUX;MONTGENEVRE;106.227;David KRAVCHENKO
71126;11;NOUSTY;IGON;12.531;Rosa IVANOVA
24512;26;PRUDHOMAT;AUTOIRE;4.293;Mario LOPEZ
1475;15;DUNET;LA SOUTERRAINE;29.75;Ekaterina GONZALEZ
109657;11;BERVILLE EN CAUX;GANZEVILLE;31.265;Yvan PETROV
280142;17;FRESNES;BERZIEUX;166.585;Igor BONDARENKO
155532;25;GEYSSANS;CHATILLON ST JEAN;4.575;Oksana SMIRNOV
46218;9;ST GERVAIS SUR ROUBION;LA BATIE ROLLAND;3.838;John BRAUN
126532;9;COUCY;MONTLOUE;33.752;Anastasiya TÓTH
266661;20;THOIRY;VERNEUIL SUR SEINE;17.537;Sergey BONDARENKO
188014;26;AMANLIS;BAIN DE BRETAGNE;23.176;Manfred ANDERSSON
67524;2;VAROUVILLE;CARNEVILLE;5.682;Olha ROBERTS
206931;11;OPPEDE;CHATEAUNEUF DU PAPE;37.442;Andrea RICHTER
292426;2;OHAIN;AUGE;22.419;Olha BRAUN
255177;9;MOUILLAC;ST PROJET;8.783;Nykolai SMITH
161343;20;CAUBON ST SAUVEUR;CASTELNAU SUR GUPIE;3.817;Tatyana SOKOLOVA
251819;30;MARCILLY D AZERGUES;POLEYMIEUX AU MONT D OR;5.159;Mario SANCHEZ
66787;22;TAILLANT;PORTETS;136.75;Aleksandr KRAVCHENKO
151757;10;VILLENEUVE;ST REMY;5.895;Christian FERREIRA
263783;24;MAUPREVOIR;LE GRAND MADIEU;25.414;Manfred GARCIA
255697;9;GRAND FAILLY;BAZEILLES SUR OTHAIN;11.081;Laura PETROV
257480;28;ROMAGNE;JAVENE;5.181;Oksana ALONSO
1972;16;BARBASTE;BEZOLLES;38.634;Angela SILVA
291758;14;ST AVAUGOURD DES LANDES;STE FLAIVE DES LOUPS;13.477;Andrey NOWAK
148230;2;L ILE D ELLE;VOUILLE LES MARAIS;7.237;Sandra KOVALENKO
192240;21;BONNEUIL;LAGARDE SUR LE NE;8.767;Juan MEIER
33104;8;BEYSSENAC;CONCEZE;5.442;Anne DIAZ
191776;22;AVRAINVILLE;DIARVILLE;6.78;Tomasz HOFFMANN
229262;14;LA BOSSE;SENANTES;94.212;Manfred GARCIA
257981;13;SEMPESSERRE;STE MERE;4.025;Nadezhda ROMERO
131794;2;ST GEORGES D ORQUES;MONDRAGON;103.305;Igor KARLSSON
168330;7;GLIERES VAL DE BORNE;LE BIOT;37.422;Monika ALONSO
9884;25;HERCHIES;SERQUEUX;36.787;Elisabeth NIELSEN
22015;4;OSTABAT ASME;ARHANSUS;3.654;Rosa SMIRNOVA
264952;16;SASSIERGES ST GERMAIN;ST MAUR;21.035;Vera EVANS
63609;26;DAVEZIEUX;ST SORLIN D ARVES;117.742;Ekaterina POPOV
200137;22;ST GUIRAUD;ARRIGAS;34.803;Roman PAVLOVA
194948;17;LAVAU SUR LOIRE;SUCE SUR ERDRE;33.308;Christian IVANOVA
181710;8;CULEY LE PATRY;BONNEMAISON;6.525;Yuliya SCHNEIDER
50343;7;JUVARDEIL;JARZE VILLAGES;22.618;Nadezhda POPOVA
220686;6;VALGELON LA ROCHETTE;GILLY SUR ISERE;27.668;Alexander BONDARENKO
33572;2;CHAMPEAUX;DRAGEY RONTHON;3.826;Monika ROBERTS
142449;22;GONDRIN;EAUZE;12.584;Aleksandra NOWAK
29417;2;MONTASTRUC;ST PORQUIER;13.882;Thomas SHEVCHENKO
68993;13;VILLEQUIER AUMONT;FLUQUIERES;15.82;Thomas KOCH
129634;25;COMMUNE NOUVELLE D ARROU;UNVERRE;11.021;Sergey SANCHEZ
201495;9;FLORENTIN LA CAPELLE;PRUINES;17.058;Daniel BRAUN
267888;16;LA FAYE;ST MARTIN DU CLOCHER;5.121;Valentyna KOVALENKO
145546;4;BIEDERTHAL;WOLSCHWILLER;2.765;Jan SZABÓ
80283;9;RISCLE;CLASSUN;26.73;Richard IVANOV
254873;14;AOUSTE SUR SYE;LA REPARA AURIPLES;7.122;Christine KARLSSON
85320;8;ST BAUZILLE DE MONTMEL;ASPERES;7.919;Aleksandra BRAUN
70544;3;VOLONNE;MONTJOYER;100.415;Antonio BONDARENKO
262002;20;CLAMEREY;THOMIREY;35.605;Monika SHEVCHENKO
35753;7;ATTIN;LA CALOTTERIE;2.996;Anastasiya RAMOS
128754;13;MONNIERES;MAISDON SUR SEVRE;3.019;Oksana PEREIRA
174584;12;LYAS;PRANLES;3.179;Nadezhda ANDERSSON
250609;28;BRICQUEVILLE LA BLOUETTE;GRATOT;3.538;Maksim HANSEN
255918;18;LAVAVEIX LES MINES;ALLEYRAT;10.733;Christine KUZNETSOV
112358;5;VIELLE AURE;AULON;4.826;Jose MORENO
281818;7;POYARTIN;NOUSSE;5.121;Sandra SANTOS
41447;12;GILETTE;LA ROQUETTE SUR VAR;3.887;Serhei BAUER
215113;26;SERNHAC;ST HILAIRE D OZILHAN;7.477;Thomas SMIRNOVA
256219;12;CROIX CHAPEAU;ST CHRISTOPHE;5.749;Tomasz VOLKOVA
235053;21;ST JEAN D ANGLE;PUYRAVAULT;35.796;Patrick KUZNETSOVA
38849;7;VARRAINS;MAILLE;53.292;Manfred MEYER
291165;8;TREBRY;ST GLEN;2.818;Svetlana JENSEN
299272;18;POULAN POUZOLS;CRESPINET;18.513;Angela IVANOV
179328;32;GUAINVILLE;ST LUBIN DE LA HAYE;12.754;Sandra POPOV
170747;15;ARNAVILLE;CORNY SUR MOSELLE;3.847;Monika RICHTER
132724;26;NOUVION LE VINEUX;BLANZY LES FISMES;19.813;Nikolay SANCHEZ
48333;8;ST FERJEUX;MONTCEY;23.101;Barbara COSTA
32852;22;BIEVILLE;ST LOUET SUR VIRE;11.418;Robert GARCIA
163058;23;ST LOUP;VILLENEUVE RENNEVILLE CHEVIGNY;27.005;Lyubov FERREIRA
233414;1;BONNEVAL SUR ARC;TIGNES;16.15;Evgeniy PEREZ
114764;21;DERCY;BERTAUCOURT EPOURDON;22.635;Robert SILVA
215978;25;MEYNES;AURIOL;105.932;Ekaterina SCHMIDT
151136;19;ZOMMANGE;FREBECOURT;96.454;Richard SMIRNOVA
208752;8;BRULLIOLES;DENICE;29.563;Andreas HOFFMANN
144333;16;LE MUY;PUGET SUR ARGENS;8.831;Jose WAGNER
93273;6;RECURT;HACHAN;9.59;Evgeniy DAVIES
163724;5;ST DALMAS LE SELVAGE;LES ORRES;30.092;Nykolai ZIMMERMANN
8011;20;TOULENNE;BARIE;12.924;Daniel KRAVCHENKO
269868;17;SCEAUTRES;ST MARTIN SUR LAVEZON;4.379;Darya SCHULZ
82857;30;ST PIERRE DE BAILLEUL;DAUBEUF PRES VATTEVILLE;15.797;Roman ALVAREZ
31521;5;ETIENVILLE;RYES;59.189;Giovanni ROSSI
120324;15;NANTEUIL LA FORET;CORMOYEUX;2.23;Anastasiya MEYER
69760;23;LA CHAUSSADE;ST ALPINIEN;2.949;Ivan SILVA
276251;12;SCHWEIGHOUSE SUR MODER;MEMMELSHOFFEN;18.486;Andrea FERNANDEZ
248478;14;CHERVILLE;VELYE;12.506;Anna IVANOVA
72933;11;GOURVILLETTE;GRANZAY GRIPT;42.375;Elena SANTOS
9451;7;TILH;BAIGTS DE BEARN;6.19;Vladimir MARIN
205585;14;MERCUROL VEAUNES;VOCANCE;29.302;Vladymyr JOHANSSON
167061;11;REBENACQ;BOSDARROS;5.842;Klaus TAYLOR
156984;6;ST ANDRE DE CUBZAC;ST ROMAIN LA VIRVEE;4.526;Antonio GONZALEZ
3953;18;ORANGE;TRAVAILLAN;10.327;Irina ZIMMERMANN
46694;14;DREE;DAROIS;18.771;Vladimir ROSSI
100724;20;CHAMP LAURENT;LE PONTET;2.396;Ekaterina BROWN
61207;8;AUVILLAR;LABASTIDE DE PENNE;61.465;Nadezhda WILSON
48441;5;ST HILAIRE DE BRETHMAS;MEJANNES LES ALES;2.466;Igor KARLSSON
86460;23;GOUTEVERNISSE;PLAGNE;11.046;Nikolay NIELSEN
218316;14;GRAMOND;PEZENS;112.699;Francesco GARCIA
130836;3;MONCLAR SUR LOSSE;CALONGES;95.128;Mario WOLF
120562;12;GERVANS;FELINES;24.477;Mariya JONES
139387;9;MARMAGNE;FLEYS;43.804;Valentina NOWAK
207177;31;ST JULIEN AUX BOIS;LAGARDE MARC LA TOUR;26.155;Thomas SCHMIDT
83014;8;ST DENIS DE PILE;COUTRAS;8.382;Tatyana ALVAREZ
121385;7;MOURIES;EYGUIERES;10.043;Natalya NAGY
133259;27;CHAMPAGNE SUR VINGEANNE;BROYE LES LOUPS ET VERFONTAINE;3.004;Manfred DAVIES
64818;26;SCHERWILLER;MUTTERSHOLTZ;9.222;Marina POPOV
160392;26;ST JULIEN LE ROUX;ETOILE SUR RHONE;16.239;Anton ALVAREZ
269991;4;LAGARDE;TALAZAC;3.606;Jose POPOVA
285016;1;ST VINCENT DE BARBEYRARGUES;FONTANES;9.891;Klaus SZABÓ
266266;17;AUTOIRE;NUZEJOULS;50.624;Richard NAGY
28032;4;DONNENHEIM;SCHWINDRATZHEIM;6.516;Oksana SMIRNOVA
83577;10;SAULMORY VILLEFRANCHE;LISSEY;15.777;Angela SANTOS
256718;6;LE BOURG D OISANS;OZ;11.204;Manfred RAMOS
223544;17;GERUGE;GREDISANS;59.816;Christian PEREIRA
61928;4;CHAMPAGNE SUR SEINE;SAMOREAU;3.096;Dmitriy JOHANSSON
202242;1;OBENHEIM;BOOFZHEIM;2.52;Eva WOLF
102517;25;ST LEGER AUX BOIS;NESLE NORMANDEUSE;8.946;Mario FERNANDEZ
228389;12;ECHAUFFOUR;ST PIERRE DES LOGES;5.376;Laura KOCH
34942;17;LA HAUTE BEAUME;CHAUVAC LAUX MONTAUX;28.423;Jose PEREIRA
290771;5;REITHOUSE;CEYZERIAT;45.638;Anton ALONSO
208080;18;FILLIEVRES;LINZEUX;4.046;Brigitte MUÑOZ
177348;16;LA BRUFFIERE;LA POSSONNIERE;54.34;Evgeniy RICHTER
66564;13;CLAYES;ST GILLES;2.985;Christian NAVARRO
226984;2;CHATEAUNEUF;BOIS DE CENE;4.12;Olha JONES
67873;2;BORON;GROSNE;2.464;Rosa TÓTH
26102;7;MARCENAIS;ST EMILION;22.425;Sergey MEYER
106428;5;LA SALLE LES ALPES;ST NAZAIRE LES EYMES;65.643;Marta SCHMIDT
96166;1;CHATEAUNEUF VILLEVIEILLE;LA MARTRE;56.589;Andrey KUZNETSOVA
136943;3;STE CROIX DU VERDON;BAUDINARD SUR VERDON;5.826;Laura SMIRNOVA
173934;21;CHIGNY LES ROSES;CONDE SUR SUIPPE;30.414;Paul PEREZ
148712;28;PLERGUER;CHATEAUNEUF D ILLE ET VILAINE;6.896;Giovanni RICHTER
18291;18;LE TEIL;ROCHECOLOMBE;17.335;Patrick SMIRNOVA
196880;17;LE PASSAGE;ROQUEFORT;3.576;Francisco NIELSEN
56929;16;ST BONNET DE CHAVAGNE;VANOSC;55.57;Nadezhda SOKOLOVA
96058;7;DRACE;SERMAGES;119.511;Michel NOVIKOVA
185008;4;CAUVILLE SUR MER;FONTENAY;3.622;Maryia TAYLOR
80396;12;MOTEY BESUCHE;VELESMES ECHEVANNE;13.117;Brigitte GOMEZ
266161;18;LIOUC;QUISSAC;3.321;Evgeniy NOVIKOVA
185853;3;MESPAUL;TREMEL;32.606;Aleksey PAVLOVA
120797;41;BEAUGAS;LAFITOLE;126.081;Angela BECKER
37409;14;BERMERAIN;PREUX AU BOIS;13.175;Marie HANSEN
55731;18;BOISSIERES;HOMPS;93.15;Olha MARTINEZ
94469;21;MENIL HUBERT EN EXMES;MELICOURT;23.266;Maksim COSTA
1884;23;COMMARIN;BROINDON;29.913;Giuseppe BONDARENKO
44157;5;BEINE NAUROY;CORMONTREUIL;13.896;Vera ROMERO
104753;37;BEUVEILLE;THIL;17.212;Tomasz TORRES
5707;37;ANDILLY;ESSERTS BLAY;56.305;Ivan BAUER
227764;28;CHARMONT;ST MARD SUR LE MONT;6.229;John GONZALEZ
61642;16;MARCELLUS;SENESTIS;14.446;Jean RUSSO
56734;7;MONTMORT LUCY;VAUCHAMPS;15.951;Mario ZIMMERMANN
225692;19;LE FOUSSERET;CAZERES;7.594;Paul WAGNER
117841;21;MIMET;PEYPIN;6.694;Michael PETROVA
265437;14;PERREUIL;MAVILLY MANDELOT;29.327;Klaus TAYLOR
97016;8;BESSE;LIGNE;5.05;Nikolay RICHTER
214306;8;ST PIERRE DE CERNIERES;NOTRE DAME D ALIERMONT;116.415;Josef RAMOS
258307;7;LACANCHE;CHAMPIGNOLLES;2.787;Michael KARLSSON
137051;20;PLAINE;SAULXURES;3.638;Hans TAYLOR
101842;32;FONTAINE LES LUXEUIL;CORBENAY;3.979;Christian PEREIRA
25266;9;DOMBASLE SUR MEURTHE;TAINTRUX;56.379;Claude SCHULZ
31087;24;JUGON LES LACS COMMUNE NOUVELLE;MEGRIT;4.76;Mikhail RUIZ
297642;8;LES PRES;ESTABLET;11.377;Jean MÜLLER
228382;1;ST ETIENNE LE LAUS;JARJAYES;4.392;Barbara JIMENEZ
173455;12;TEISSIERES DE CORNET;SIRAN;19.254;Francesco SIMON
157285;3;ST GILLES CROIX DE VIE;NOTRE DAME DE RIEZ;7.254;Anton SILVA
266203;26;LES ARCS;LA MOTTE;8.021;Hans SMIRNOV
158874;16;NEUVECELLE;EVIAN LES BAINS;1.805;Giuseppe GOMEZ
282382;20;PENNE D AGENAIS;ST SYLVESTRE SUR LOT;4.944;Robert ALONSO
88137;24;BEZANNES;BARBERY;95.798;Vera KARLSSON
203770;13;HERIC;TREILLIERES;11.442;Aleksandr POPOV
196564;22;DANNEMOINE;VAUX SAULES;78.757;Aleksey RUSSO
180319;24;MONTVERT;PARLAN;18.699;Jose IVANOVA
40043;13;VILLERS CHIEF;VILLERS ST MARTIN;13.493;Patrick WILLIAMS
282645;17;ONESSE LAHARIE;SOLFERINO;11.698;Mario HANSEN
39650;22;VILLEDAIGNE;MONTREDON DES CORBIERES;6.488;Yuliya MARTIN
113850;5;LAROQUE;COLOGNAC;13.651;Christine WILSON
75632;34;ST HILAIRE EN LIGNIERES;CREVANT;33.358;Alina JENSEN
36738;17;TRAITIEFONTAINE;LA CORBIERE;50.68;Giovanni WILLIAMS
141233;5;ARGANCHY;MAISONCELLES PELVEY;19.52;Martin FERRARI
55073;23;OYRE;COUR CHEVERNY;95.584;Paul LOPEZ
70603;3;LOUPIAC;ESCOUSSANS;5.814;Rosa MEIER
68788;13;ARC SOUS CICON;DOMMARTIN;15.302;Barbara MEIER
18377;18;ANLA;LARCAN;21.303;Tomasz WOLF
920;3;ST VINCENT SUR GRAON;MAREUIL SUR LAY DISSAIS;12.454;Alina SCHULZ
191478;14;BRUNSTATT DIDENHEIM;BRUEBACH;3.598;Yuliya GARCIA
61743;24;VILLARDS D HERIA;ARBENT;14.08;David SANCHEZ
43081;2;THURINS;RONTALON;3.035;Olga IVANOV
74967;10;DEAUX;BELVEZET;16.044;Jean WILSON
161429;13;LOUBENS;ARTIX;2.713;Vasylyi JOHNSON
19955;20;VIELVERGE;BROYE AUBIGNEY MONTSEUGNY;8.581;Mária PEREZ
51472;40;MONTAURIOL;TREMONS;120.465;Ekaterina MEIER
251450;6;DURFORT;BONNAC;10.384;Svetlana WILSON
52422;7;THORIGNE D ANJOU;BRISSAC LOIRE AUBANCE;37.693;John SHEVCHENKO
55998;7;ST GEORGES SUR ERVE;MONTBIZOT;35.323;Denis PETROVA
51403;7;ST LAURENT DE CONDEL;LES MONTS D ANDAINE;46.112;Elena HANSEN
201736;31;MAUBEC;MONTCARRA;11.972;Paul NAGY
200746;11;ROSEL;ST RIQUIER ES PLAINS;104.61;Tatyana JOHNSON
12890;18;BARBONNE FAYEL;LOUAN VILLEGRUIS FONTAINE;15.246;Francisco JENSEN
55733;10;HAUTEROCHE;BLOIS SUR SEILLE;5.62;Andrea ROSSI
183891;15;AISEREY;MORBIER;94.09;Angela LOPEZ
257813;14;LA FREISSINOUSE;NEFFES;4.577;Alina MEYER
131413;8;BOISCHAMPRE;LOUGE SUR MAIRE;17.169;Evgeniy IVANOVA
111437;13;ST GERMAIN DU BEL AIR;RAUZAN;125.326;Vasylyi HERNANDEZ
193585;7;ECOUIS;BOSC HYONS;22.679;Eva IVANOVA
292096;6;AUJEURRES;BAUBIGNY;91.289;Hans TORRES
271794;11;DOIX LES FONTAINES;MONTREUIL;2.613;Nykolai NAVARRO
35335;7;LOUIGNAC;BRIGNAC LA PLAINE;6.662;Elisabeth PETROV
48094;7;ESCLAGNE;ST QUENTIN LA TOUR;7.582;Maksim ANDERSSON
23345;2;LEZIGNAN LA CEBE;CAZOULS D HERAULT;1.836;Werner SIMON
293709;28;PLAZAC;TRELISSAC;27.512;Pavel ALONSO
298220;12;COURCON;FORGES;17.86;Michel VOLKOVA
165967;29;REGNIE DURETTE;DEUX GROSNES;11.643;Juan PEREIRA
231092;3;CARCES;ARTIGUES;32.537;Mikhail GUTIERREZ
233032;12;STE LUCE SUR LOIRE;NANTES;6.182;Marie KUZNETSOV
237605;8;MONTIGNARGUES;MOUSSAC;5.591;Andrea LOPEZ
200063;2;LE GRAND BORNAND;LES VILLARDS SUR THONES;9.216;Vladimir ZIMMERMANN
57794;2;THIS;CRECY SUR SERRE;71.311;Sergey EVANS
103910;14;ST AIGNAN DE COUPTRAIN;COUPTRAIN;2.628;Martin ROSSI
216417;6;FLAGEY;SCEY MAISIERES;7.345;Vladimir HOFFMANN
107662;8;ORADOUR SUR GLANE;VAL D ISSOIRE;20.394;Manfred WAGNER
181032;3;AVIGNON LES ST CLAUDE;VILLARD ST SAUVEUR;4.617;Francesco KLEIN
17159;8;LES TROIS CHATEAUX;ST ANDRE SUR VIEUX JONC;34.332;Anne SMIRNOVA
203537;5;HOURS;BARZUN;3.315;Irina JENSEN
287221;12;BOSC GUERARD ST ADRIEN;CALLEVILLE LES DEUX EGLISES;19.602;Oksana KRAVCHENKO
14462;35;ST CHRISTOPHE DU BOIS;LA GAUBRETIERE;12.531;Evgeniy PETROV
159332;8;UCHACQ ET PARENTIS;STE FOY;17.781;Valentyna MORENO
294081;33;FOUGERES;PARIGNE;8.115;Anastasiya TÓTH
78360;19;LA FEREE;MARLEMONT;5.736;Evgeniy ALONSO
226623;38;ORMOY;ANTHIEN;72.846;Marta POPOV
45213;1;CHAUX NEUVE;FONCINE LE BAS;9.721;Marie KLEIN
18609;10;LE NOYER EN OUCHE;ST GILLES DES MARAIS;116.953;Werner SCHMID
77788;31;ECHENAY;VOUTHON BAS;22.343;Tatyana SMITH
237440;8;ST CYR LA ROCHE;BADEFOLS D ANS;15.151;Marina WOLF
162027;25;ST JEAN DE GALAURE;ANDANCE;8.751;Monika ALONSO
97750;9;GUEBWILLER;PFAFFENHEIM;10.24;Valentina JENSEN
50615;19;ST PIERRE;BREY ET MAISON DU BOIS;32.604;Mária JONES
276414;1;SALLERTAINE;LA ROE;130.806;Piotr MORENO
26076;9;JAVREZAC;CHERVES RICHEMONT;5.172;Irina MORENO
83940;5;LE RIOLS;LAGUEPIE;3.781;Robert SMIRNOV
207369;17;LALOUVESC;PORTES LES VALENCE;38.827;Mária SANCHEZ
67577;12;ST PAIR;DINARD;149.936;Tatiana GOMEZ
54163;12;ST PAUL MONT PENIT;TOUVOIS;11.107;Elena KOVALENKO
247189;1;VIAS;GEISPITZEN;579.052;Laura MARTINEZ
182296;23;ROQUESTERON;TOURETTE DU CHATEAU;9.138;Nadezhda MÜLLER
13632;11;USCLAS D HERAULT;VALROS;14.3;John DIAZ
137900;3;CUVERVILLE;FRENOUVILLE;6.658;Laura SCHÄFER
183141;2;MONTCEAUX LES MEAUX;BOUTIGNY;5.875;Mario JIMENEZ
59000;3;CHARDENY;WIGNICOURT;18.639;Michael SIMON
288350;16;FARGUES;ST MARTIN D ARMAGNAC;31.273;Martin ALVAREZ
257263;1;VILLEMORT;PAIZAY LE SEC;12.005;Alina GOMEZ
68552;19;MONTLAUR;CALMELS ET LE VIALA;11.75;Dmitriy WILLIAMS
84881;12;MONTRICOUX;CALVIGNAC;40.577;Karin SMITH
291477;17;GOMETZ LE CHATEL;ST AUBIN;4.444;Aleksandra GARCIA
204880;7;VAUGINES;VILLEMUS;26.066;Sergey PETROVA
213809;45;CLERE LES PINS;ST ETIENNE DE CHIGNY;10.687;Klaus BONDARENKO
121594;1;MEYNES;BOURG LASTIC;253.056;David TAYLOR
59814;28;PLAINE ET VALLEES;CHATILLON SUR THOUET;30.644;Antonio SOKOLOVA
288036;14;BAGES;PORT LA NOUVELLE;11.839;Robert THOMAS
256269;8;BOUAN;OUST;34.228;Anton SZABÓ
18797;1;LANTON;CESTAS;20.578;Peter DIAZ
108293;8;POULX;ST GERVASY;5.838;Marta HANSEN
280279;24;COUST;LA CHAPELLE ST ANDRE;96.919;Marie SCHNEIDER
262329;10;CONDILLAC;AUTICHAMP;12.447;Anastasiya LOPEZ
197219;11;FRANSURES;ROUSSELOY;47.658;Sandra ZIMMERMANN
174129;24;SALANS;POUILLEY FRANCAIS;6.298;Tomasz SCHULZ
169155;3;FALCK;HARGARTEN AUX MINES;2.424;Maksim POPOV
33333;35;CHAMPLITTE;JALLERANGE;44.579;Pavel GONZALEZ
208551;6;ST LAURENT DU VERDON;ESPARRON DE VERDON;6.88;Tatiana NAVARRO
5141;2;AUZEVILLE TOLOSANE;VIGOULET AUZIL;3.935;Vladymyr MOROZOVA
219521;21;ST HELIER;VIEILMOULIN;8.651;Brigitte SMIRNOV
286036;7;ST PRIVAT D ALLIER;VERGEZAC;6.077;Richard KRAVCHENKO
299306;13;RUBELLES;MOISSY CRAMAYEL;9.467;Denis PEREZ
266218;15;GRIMAUCOURT EN WOEVRE;SAULX LES CHAMPLON;11.949;Hans KUZNETSOV
51436;21;SUCY EN BRIE;FRESNE LEGUILLON;67.069;Giuseppe HERNANDEZ
